layer_index,layer_name,representation_kind,left_member_id,right_member_id,left_rank,right_rank,cka,cka_grouped_ci95_lower,cka_grouped_ci95_upper,outlier_trimmed_cka,bootstrap_group,probe_rows
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.229,2,27,0.8812963018094272,0.8717265278431726,0.9388896923319637,0.8508025828574045,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.224,2,28,0.9146144470719569,0.9126358890063407,0.9584776605982847,0.917355640930979,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.373,2,29,0.8489110211880811,0.8253251082251926,0.9274479996250232,0.8387650731387152,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.481,2,30,0.9203045220403295,0.9167549828287412,0.9505956628126774,0.9191185319166082,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.289,2,31,0.9331116424774598,0.9262406229810631,0.9680915663908898,0.9388476960852477,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.393,2,32,0.8837298480051794,0.874722729902057,0.9408185420146563,0.8591988017725125,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.406,2,33,0.9326647086985471,0.915538844002188,0.9722633864981873,0.9303758391423966,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.206,2,34,0.8516389639942991,0.8318046923803795,0.9279845987253977,0.8342137561558427,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.284,2,35,0.8776640479389514,0.8509696900504913,0.9465463491166523,0.8555585901978542,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.235,2,36,0.8774720226154341,0.8577831993189283,0.9461059560617752,0.8685750487076708,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.405,2,37,0.9728168049214403,0.962848448028449,0.9837194248947544,0.9672520451765609,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.398,2,38,0.8596378576346624,0.8383979217314013,0.9306557023227048,0.8386989500359401,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.358,2,39,0.8585431305471553,0.837543937406887,0.9394933783750884,0.8342162520317569,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.242,2,40,0.8464609506086418,0.824498303496829,0.9193628156367565,0.8274667826833899,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.490,2,41,0.9360160963805908,0.9355165135991733,0.967999446828319,0.9232957217579443,equilibrium_files,64
