left_member_id,right_member_id,distance
2864601_0.449,2864601_0.46,0.9696590415262937
2864601_0.449,2864601_0.308,1.0129367498646014
2864601_0.449,2864601_0.163,1.0458059861235451
2864601_0.449,2864601_0.246,1.1722918649358391
2864601_0.449,2864601_0.438,0.8711472684754125
2864601_0.449,2864601_0.362,0.9298434439587326
2864601_0.449,2864601_0.136,1.194824267280041
2864601_0.449,2864601_0.250,1.2001919339294416
2864601_0.449,2864601_0.247,1.0273111256430845
2864601_0.449,2864601_0.382,3.676039147647043
2864601_0.449,2864601_0.307,0.9288119374854997
2864601_0.449,2864601_0.339,1.5452588252719062
2864601_0.449,2864601_0.426,1.8671607322685952
2864601_0.449,2864601_0.379,1.121577158548753
2864601_0.340,2864601_0.296,1.1405011341380764
2864601_0.340,2864601_0.270,1.1673427540663286
2864601_0.340,2864601_0.352,1.0536916495814914
2864601_0.340,2864601_0.487,1.047059997215167
2864601_0.340,2864601_0.272,1.6484802713096094
2864601_0.340,2864601_0.404,1.0488410202204252
2864601_0.340,2864601_0.274,1.0416393928026073
2864601_0.340,2864601_0.240,1.0608608009358658
2864601_0.340,2864601_0.417,1.2930941352077547
2864601_0.340,2864601_0.494,1.0441792095284352
2864601_0.340,2864601_0.260,1.0813450134791667
2864601_0.340,2864601_0.434,0.9233500040138259
2864601_0.340,2864601_0.460,1.1401357098330238
2864601_0.340,2864601_0.402,1.0674714756398906
2864601_0.340,2864601_0.279,1.1442759164966931
2864601_0.340,2864601_0.353,0.8711531325349748
2864601_0.340,2864601_0.175,1.1322164949419031
2864601_0.340,2864601_0.277,1.2332174667560436
2864601_0.340,2864601_0.463,1.529118480003023
2864601_0.340,2864601_0.229,1.3469549851243192
2864601_0.340,2864601_0.224,1.0451205771114342
2864601_0.340,2864601_0.373,1.1595181842152185
2864601_0.340,2864601_0.481,1.1296780213842967
2864601_0.340,2864601_0.289,1.0876233766073429
2864601_0.340,2864601_0.393,1.1389965517701324
2864601_0.340,2864601_0.406,1.0673422443644476
2864601_0.340,2864601_0.206,1.0599168155734013
2864601_0.340,2864601_0.284,1.759913808544408
2864601_0.340,2864601_0.235,1.2261447438987898
2864601_0.340,2864601_0.405,1.2113428756472369
2864601_0.340,2864601_0.398,1.4135577532372903
2864601_0.340,2864601_0.358,1.1310207917761463
2864601_0.340,2864601_0.242,1.1056641713309414
2864601_0.340,2864601_0.490,1.096135108240896
2864601_0.340,2864601_0.263,1.0955004075066512
2864601_0.340,2864601_0.211,1.0468387053826422
2864601_0.340,2864601_0.292,1.9865446173764538
2864601_0.340,2864601_0.276,0.9710928110742232
2864601_0.340,2864601_0.427,1.1171963247578613
2864601_0.340,2864601_0.461,1.069848787810006
2864601_0.340,2864601_0.471,1.1609111633632536
2864601_0.340,2864601_0.440,1.6053068316065375
2864601_0.340,2864601_0.457,1.0240747113934052
2864601_0.340,2864601_0.400,0.9615959755537337
2864601_0.340,2864601_0.385,2.183838108649499
2864601_0.340,2864601_0.350,0.9900818359709179
2864601_0.340,2864601_0.416,1.8681001903994339
2864601_0.340,2864601_0.342,1.0703068734446346
2864601_0.340,2864601_0.359,1.0951263253357608
2864601_0.340,2864601_0.475,1.2379944225422366
2864601_0.340,2864601_0.462,4.963009697681082
2864601_0.340,2864601_0.268,3.212926518598039
2864601_0.340,2864601_0.262,1.233752641193287
2864601_0.340,2864601_0.485,1.5562801071368018
2864601_0.340,2864601_0.473,1.3499058127345709
2864601_0.340,2864601_0.189,1.6482889871874924
2864601_0.340,2864601_0.395,1.6520287799050979
2864601_0.340,2864601_0.237,1.2389815692807333
2864601_0.340,2864601_0.372,1.1866981426098175
2864601_0.340,2864601_0.472,1.0073986153299568
2864601_0.340,2864601_0.436,1.7175863048254383
2864601_0.340,2864601_0.454,1.1562362713347198
2864601_0.340,2864601_0.377,1.1711649439575984
2864601_0.340,2864601_0.212,1.3454979058687007
2864601_0.340,2864601_0.123,1.2490873900000061
2864601_0.340,2864601_0.288,1.2191921932245628
2864601_0.340,2864601_0.349,0.9366964720064035
2864601_0.340,2864601_0.510,1.2321798105811168
2864601_0.340,2864601_0.376,1.1956941485771186
2864601_0.340,2864601_0.305,1.358828324757603
2864601_0.340,2864601_0.496,1.292341024574622
2864601_0.340,2864601_0.261,1.1928535079638816
2864601_0.340,2864601_0.252,1.250697568135936
2864601_0.340,2864601_0.208,1.100413105035022
2864601_0.340,2864601_0.230,1.0939464256961262
2864601_0.340,2864601_0.452,1.0070797006330343
2864601_0.340,2864601_0.498,1.168010961202382
2864601_0.340,2864601_0.271,1.3821757935607353
2864601_0.340,2864601_0.450,3.3376599706998022
2864601_0.340,2864601_0.46,1.143000637987396
2864601_0.340,2864601_0.308,1.1933531352429105
2864601_0.340,2864601_0.163,0.9522613289975375
2864601_0.340,2864601_0.246,0.9743308534799753
2864601_0.340,2864601_0.438,1.05272919037681
2864601_0.340,2864601_0.362,1.129900419581007
2864601_0.340,2864601_0.136,1.0951937485885836
2864601_0.340,2864601_0.250,1.3683896159945215
2864601_0.340,2864601_0.247,1.1563261405646355
2864601_0.340,2864601_0.382,3.359724401649895
2864601_0.340,2864601_0.307,0.9427362695049739
2864601_0.340,2864601_0.339,1.1156297775360946
2864601_0.340,2864601_0.426,1.4673955203276383
2864601_0.340,2864601_0.379,1.2121326729600654
2864601_0.296,2864601_0.270,0.9158556263437456
2864601_0.296,2864601_0.352,1.3791701324386783
2864601_0.296,2864601_0.487,0.9528426493537329
2864601_0.296,2864601_0.272,1.945372447941552
2864601_0.296,2864601_0.404,0.9951291261789097
2864601_0.296,2864601_0.274,0.8362448036417317
2864601_0.296,2864601_0.240,0.940057553105745
2864601_0.296,2864601_0.417,1.5836074967304181
2864601_0.296,2864601_0.494,0.9458777229840796
2864601_0.296,2864601_0.260,0.9062466598995597
2864601_0.296,2864601_0.434,0.9953808431565786
2864601_0.296,2864601_0.460,1.082455909055963
2864601_0.296,2864601_0.402,1.0243711426001127
2864601_0.296,2864601_0.279,0.998957454443353
2864601_0.296,2864601_0.353,1.0846805325621536
2864601_0.296,2864601_0.175,0.9503093265555593
2864601_0.296,2864601_0.277,0.9977283824360094
2864601_0.296,2864601_0.463,1.9118327654306433
2864601_0.296,2864601_0.229,0.9941828425980624
2864601_0.296,2864601_0.224,1.0414435138475242
2864601_0.296,2864601_0.373,0.9006438976996826
2864601_0.296,2864601_0.481,1.0200790012642467
2864601_0.296,2864601_0.289,1.0622065410169492
2864601_0.296,2864601_0.393,1.0141939740841444
2864601_0.296,2864601_0.406,1.0941775664364757
2864601_0.296,2864601_0.206,0.9250845412766627
2864601_0.296,2864601_0.284,2.1381079617743253
2864601_0.296,2864601_0.235,1.1910974687193667
2864601_0.296,2864601_0.405,1.1377773658971984
2864601_0.296,2864601_0.398,1.1627462822242256
2864601_0.296,2864601_0.358,1.07989765186087
2864601_0.296,2864601_0.242,0.9248260563291164
2864601_0.296,2864601_0.490,0.9606438388689531
2864601_0.296,2864601_0.263,0.8346889148374756
2864601_0.296,2864601_0.211,1.1105981443335788
2864601_0.296,2864601_0.292,2.34827378588835
2864601_0.296,2864601_0.276,0.998464592348947
2864601_0.296,2864601_0.427,1.035548956115612
2864601_0.296,2864601_0.461,0.9346752009136742
2864601_0.296,2864601_0.471,1.0384168793290358
2864601_0.296,2864601_0.440,1.2750830984337658
2864601_0.296,2864601_0.457,0.9537063044054236
2864601_0.296,2864601_0.400,0.9248939908896631
2864601_0.296,2864601_0.385,2.665773174822969
2864601_0.296,2864601_0.350,1.0205942318447334
2864601_0.296,2864601_0.416,1.6266409671821014
2864601_0.296,2864601_0.342,1.030172818583954
2864601_0.296,2864601_0.359,0.8775350101644933
2864601_0.296,2864601_0.475,0.9634213320468281
2864601_0.296,2864601_0.462,4.653559035273114
2864601_0.296,2864601_0.268,3.503474527252255
2864601_0.296,2864601_0.262,0.9784537441913332
2864601_0.296,2864601_0.485,1.347540909996276
2864601_0.296,2864601_0.473,1.0658207642834987
2864601_0.296,2864601_0.189,1.8897386144667523
2864601_0.296,2864601_0.395,1.3712322066913298
2864601_0.296,2864601_0.237,1.2022321044628097
2864601_0.296,2864601_0.372,1.0595864689459844
2864601_0.296,2864601_0.472,1.0413631612614056
2864601_0.296,2864601_0.436,1.7644024967762577
2864601_0.296,2864601_0.454,1.2295617214005519
2864601_0.296,2864601_0.377,1.007009293872455
2864601_0.296,2864601_0.212,1.7086666852441357
2864601_0.296,2864601_0.123,1.0720667060715459
2864601_0.296,2864601_0.288,0.9873614760829326
2864601_0.296,2864601_0.349,0.9638574829297404
2864601_0.296,2864601_0.510,1.0048451330380073
2864601_0.296,2864601_0.376,1.0178873919769578
2864601_0.296,2864601_0.305,1.1018755580872015
2864601_0.296,2864601_0.496,1.0877704035253637
2864601_0.296,2864601_0.261,1.0672791682835583
2864601_0.296,2864601_0.252,1.034860079123638
2864601_0.296,2864601_0.208,1.0931632397792774
2864601_0.296,2864601_0.230,0.9860600512674325
2864601_0.296,2864601_0.452,1.0268714267129981
2864601_0.296,2864601_0.498,1.029017217917625
2864601_0.296,2864601_0.271,1.1742947126189909
2864601_0.296,2864601_0.450,3.5248620888335256
2864601_0.296,2864601_0.46,0.9593771504633908
2864601_0.296,2864601_0.308,1.0851892320712406
2864601_0.296,2864601_0.163,1.0631767945038995
2864601_0.296,2864601_0.246,1.0846839833538384
2864601_0.296,2864601_0.438,1.0049005933701731
2864601_0.296,2864601_0.362,0.9339753733161271
2864601_0.296,2864601_0.136,1.2171501446757522
2864601_0.296,2864601_0.250,1.183238351983936
2864601_0.296,2864601_0.247,1.017465815060379
2864601_0.296,2864601_0.382,3.70440931706529
2864601_0.296,2864601_0.307,0.9534544061180932
2864601_0.296,2864601_0.339,1.5344292599842995
2864601_0.296,2864601_0.426,1.930051744558717
2864601_0.296,2864601_0.379,1.170862321249279
2864601_0.270,2864601_0.352,1.410229119428746
2864601_0.270,2864601_0.487,1.0346596173798628
2864601_0.270,2864601_0.272,2.074107871009605
2864601_0.270,2864601_0.404,1.0238110837419698
2864601_0.270,2864601_0.274,0.8798240275398292
2864601_0.270,2864601_0.240,0.8851259567045193
2864601_0.270,2864601_0.417,1.5023191364646558
2864601_0.270,2864601_0.494,0.9381246344582987
2864601_0.270,2864601_0.260,0.9254952607288972
2864601_0.270,2864601_0.434,1.0375067538456921
2864601_0.270,2864601_0.460,1.0328065985537738
2864601_0.270,2864601_0.402,1.0610704051139586
2864601_0.270,2864601_0.279,0.9681967456909374
2864601_0.270,2864601_0.353,1.1152235943157334
2864601_0.270,2864601_0.175,1.0284623021582733
2864601_0.270,2864601_0.277,1.0805123124798164
2864601_0.270,2864601_0.463,2.001767937302753
2864601_0.270,2864601_0.229,1.1707356425308406
2864601_0.270,2864601_0.224,1.141365366293115
2864601_0.270,2864601_0.373,1.083729000427212
2864601_0.270,2864601_0.481,0.9961089372684606
2864601_0.270,2864601_0.289,0.9792859368009524
2864601_0.270,2864601_0.393,1.0158574681787682
2864601_0.270,2864601_0.406,1.1727082552582249
2864601_0.270,2864601_0.206,1.0669218128800617
2864601_0.270,2864601_0.284,2.1889435139732973
2864601_0.270,2864601_0.235,1.0620290592191035
2864601_0.270,2864601_0.405,1.2606203385007317
2864601_0.270,2864601_0.398,1.2724126863380543
2864601_0.270,2864601_0.358,1.130506391821318
2864601_0.270,2864601_0.242,0.988805492251482
2864601_0.270,2864601_0.490,0.9986154931998802
2864601_0.270,2864601_0.263,0.9242972995678537
2864601_0.270,2864601_0.211,1.2335897387299406
2864601_0.270,2864601_0.292,2.3905992373615836
2864601_0.270,2864601_0.276,0.964041951357147
2864601_0.270,2864601_0.427,0.9710272754094023
2864601_0.270,2864601_0.461,1.0109065323327142
2864601_0.270,2864601_0.471,0.9329278778518779
2864601_0.270,2864601_0.440,1.417630789118332
2864601_0.270,2864601_0.457,0.9226653531763402
2864601_0.270,2864601_0.400,0.9269256211898722
2864601_0.270,2864601_0.385,2.686676821376693
2864601_0.270,2864601_0.350,1.0202428980283704
2864601_0.270,2864601_0.416,1.828576198647131
2864601_0.270,2864601_0.342,1.0548549233375202
2864601_0.270,2864601_0.359,0.9157992851155077
2864601_0.270,2864601_0.475,1.0391368010140274
2864601_0.270,2864601_0.462,4.879431906646217
2864601_0.270,2864601_0.268,3.491621594729417
2864601_0.270,2864601_0.262,1.036769247626511
2864601_0.270,2864601_0.485,1.4544413616762057
2864601_0.270,2864601_0.473,1.0960863625542847
2864601_0.270,2864601_0.189,1.9253044227198952
2864601_0.270,2864601_0.395,1.498649031653729
2864601_0.270,2864601_0.237,1.2237366714461366
2864601_0.270,2864601_0.372,1.0700936636080667
2864601_0.270,2864601_0.472,1.0600154686183922
2864601_0.270,2864601_0.436,1.8366246505763268
2864601_0.270,2864601_0.454,1.3121567570958803
2864601_0.270,2864601_0.377,1.0803819387573932
2864601_0.270,2864601_0.212,1.684610440892275
2864601_0.270,2864601_0.123,1.0528857376532543
2864601_0.270,2864601_0.288,1.0312218110777929
2864601_0.270,2864601_0.349,0.9371648473476566
2864601_0.270,2864601_0.510,1.0493752126994713
2864601_0.270,2864601_0.376,1.0146709966922183
2864601_0.270,2864601_0.305,1.242985238759814
2864601_0.270,2864601_0.496,1.1937417366337986
2864601_0.270,2864601_0.261,1.1566586172209616
2864601_0.270,2864601_0.252,1.0307357478048318
2864601_0.270,2864601_0.208,1.1265572687055
2864601_0.270,2864601_0.230,1.0604042373567695
2864601_0.270,2864601_0.452,1.1382195785988114
2864601_0.270,2864601_0.498,0.9516862938546832
2864601_0.270,2864601_0.271,1.162237125663826
2864601_0.270,2864601_0.450,3.592146759747468
2864601_0.270,2864601_0.46,1.0333645843697967
2864601_0.270,2864601_0.308,0.9845224138655275
2864601_0.270,2864601_0.163,1.1570646078735796
2864601_0.270,2864601_0.246,1.1947721333240424
2864601_0.270,2864601_0.438,0.8561929934638444
2864601_0.270,2864601_0.362,0.9581480718881827
2864601_0.270,2864601_0.136,1.2413568266496526
2864601_0.270,2864601_0.250,1.265839321059383
2864601_0.270,2864601_0.247,1.0513562499427513
2864601_0.270,2864601_0.382,3.728542538082244
2864601_0.270,2864601_0.307,0.8965634295488836
2864601_0.270,2864601_0.339,1.6282998351234865
2864601_0.270,2864601_0.426,1.9031999797901913
2864601_0.270,2864601_0.379,1.2211159280936148
2864601_0.352,2864601_0.487,1.367079225044228
2864601_0.352,2864601_0.272,1.324231699742496
2864601_0.352,2864601_0.404,1.3452266074539945
2864601_0.352,2864601_0.274,1.3217284635392559
2864601_0.352,2864601_0.240,1.4304677421742737
2864601_0.352,2864601_0.417,1.07768004961961
2864601_0.352,2864601_0.494,1.2837428820310532
2864601_0.352,2864601_0.260,1.3800285335620315
2864601_0.352,2864601_0.434,1.2205803591581512
2864601_0.352,2864601_0.460,1.3847222011074902
2864601_0.352,2864601_0.402,1.296614683372059
2864601_0.352,2864601_0.279,1.3936474171553093
2864601_0.352,2864601_0.353,1.2113486069651038
2864601_0.352,2864601_0.175,1.4499609868286174
2864601_0.352,2864601_0.277,1.4580917376512095
2864601_0.352,2864601_0.463,1.2737421924523011
2864601_0.352,2864601_0.229,1.66701926569964
2864601_0.352,2864601_0.224,1.3145674123807025
2864601_0.352,2864601_0.373,1.4769176495229943
2864601_0.352,2864601_0.481,1.369986092701586
2864601_0.352,2864601_0.289,1.2691768266115453
2864601_0.352,2864601_0.393,1.4440258007027633
2864601_0.352,2864601_0.406,1.3206709024536847
2864601_0.352,2864601_0.206,1.418462980547279
2864601_0.352,2864601_0.284,1.546580533082356
2864601_0.352,2864601_0.235,1.4036388129655193
2864601_0.352,2864601_0.405,1.230539208009814
2864601_0.352,2864601_0.398,1.5831695100886738
2864601_0.352,2864601_0.358,1.3415910306242855
2864601_0.352,2864601_0.242,1.4085209062309645
2864601_0.352,2864601_0.490,1.3258841444854497
2864601_0.352,2864601_0.263,1.3523464866785264
2864601_0.352,2864601_0.211,1.3606125675016958
2864601_0.352,2864601_0.292,1.5760008148138756
2864601_0.352,2864601_0.276,1.309329899019752
2864601_0.352,2864601_0.427,1.3895235704864701
2864601_0.352,2864601_0.461,1.2995200903719832
2864601_0.352,2864601_0.471,1.529156468918465
2864601_0.352,2864601_0.440,1.888211932404404
2864601_0.352,2864601_0.457,1.303565617016917
2864601_0.352,2864601_0.400,1.249052392154516
2864601_0.352,2864601_0.385,1.824285569657032
2864601_0.352,2864601_0.350,1.3079737693438602
2864601_0.352,2864601_0.416,2.13002275235491
2864601_0.352,2864601_0.342,1.2982810966006744
2864601_0.352,2864601_0.359,1.3445160115321293
2864601_0.352,2864601_0.475,1.4261212717049934
2864601_0.352,2864601_0.462,5.135681373063905
2864601_0.352,2864601_0.268,2.8225623450813604
2864601_0.352,2864601_0.262,1.4775412400301344
2864601_0.352,2864601_0.485,1.9682130332322252
2864601_0.352,2864601_0.473,1.6147382822879248
2864601_0.352,2864601_0.189,1.3882281660248765
2864601_0.352,2864601_0.395,1.976562341466722
2864601_0.352,2864601_0.237,1.4087619900632502
2864601_0.352,2864601_0.372,1.4646905692317245
2864601_0.352,2864601_0.472,1.3533506439870349
2864601_0.352,2864601_0.436,1.4783072664703658
2864601_0.352,2864601_0.454,1.4054539831961665
2864601_0.352,2864601_0.377,1.4873383967444465
2864601_0.352,2864601_0.212,1.0794631792614138
2864601_0.352,2864601_0.123,1.463314902118339
2864601_0.352,2864601_0.288,1.4515333278057938
2864601_0.352,2864601_0.349,1.2493460413119073
2864601_0.352,2864601_0.510,1.5480442042680114
2864601_0.352,2864601_0.376,1.4029438242591987
2864601_0.352,2864601_0.305,1.4311099392445885
2864601_0.352,2864601_0.496,1.4132803661821598
2864601_0.352,2864601_0.261,1.3580079467033215
2864601_0.352,2864601_0.252,1.4471697812700297
2864601_0.352,2864601_0.208,1.3615463608681675
2864601_0.352,2864601_0.230,1.2574351430906485
2864601_0.352,2864601_0.452,1.360409192796959
2864601_0.352,2864601_0.498,1.4124200449200741
2864601_0.352,2864601_0.271,1.5572464483133646
2864601_0.352,2864601_0.450,2.960524370447265
2864601_0.352,2864601_0.46,1.4059280400271552
2864601_0.352,2864601_0.308,1.4256694905746397
2864601_0.352,2864601_0.163,1.1685101185430529
2864601_0.352,2864601_0.246,1.1989750874384562
2864601_0.352,2864601_0.438,1.3895785462267776
2864601_0.352,2864601_0.362,1.5378851102783981
2864601_0.352,2864601_0.136,1.1356681904797028
2864601_0.352,2864601_0.250,1.7300032030134347
2864601_0.352,2864601_0.247,1.4242235702414154
2864601_0.352,2864601_0.382,3.0160449501521938
2864601_0.352,2864601_0.307,1.3049129636813275
2864601_0.352,2864601_0.339,1.1341708215427722
2864601_0.352,2864601_0.426,1.290350121480714
2864601_0.352,2864601_0.379,1.4075571996940714
2864601_0.487,2864601_0.272,1.9673184030344926
2864601_0.487,2864601_0.404,0.9537411491820055
2864601_0.487,2864601_0.274,0.8674785748311534
2864601_0.487,2864601_0.240,1.0685132656144376
2864601_0.487,2864601_0.417,1.4337586599634615
2864601_0.487,2864601_0.494,0.9224631409715885
2864601_0.487,2864601_0.260,0.9947506517643271
2864601_0.487,2864601_0.434,0.9878704147116032
2864601_0.487,2864601_0.460,1.033684157910297
2864601_0.487,2864601_0.402,1.10519576156789
2864601_0.487,2864601_0.279,1.1074012255267212
2864601_0.487,2864601_0.353,0.9477307099384534
2864601_0.487,2864601_0.175,0.9617634727514985
2864601_0.487,2864601_0.277,0.9978027489861664
2864601_0.487,2864601_0.463,1.791651266764075
2864601_0.487,2864601_0.229,1.1969370717184042
2864601_0.487,2864601_0.224,0.8945021713395525
2864601_0.487,2864601_0.373,1.046696124502151
2864601_0.487,2864601_0.481,1.1621586029685518
