member_id,unit_id,stratum,concept,rank_correlation_zero_lag,overlap_at_fixed_sparsity,sparsity,best_lag,lag_correlation,partial_rank_correlation,validity_tag,bootstrap_group,bootstrap_recurrence,lag_correlation_ci95_lower,lag_correlation_ci95_upper
2864601_0.437,2864601_0.437:u005,unstable,local_shear_dz_gds21_over_gds22__mean_w9,0.027984897074005824,0.05526315789473684,0.05,-29,-0.06262663351105932,-0.047528650094607224,observed-comparison,equilibrium_files,0.0,-0.07773778894158095,-0.0449669106908904
2864601_0.437,2864601_0.437:u005,unstable,local_shear_dz_gds21_over_gds22__mean_w25,0.04852041744767248,0.06184210526315789,0.05,-32,-0.08595008910406099,-0.07625140364393661,observed-comparison,equilibrium_files,0.0,-0.10608891478537556,-0.06669144187944924
2864601_0.437,2864601_0.437:u005,unstable,abs_local_shear,-0.002075456025736984,0.05342105263157894,0.05,16,-0.061336507523169964,-0.101660713358491,observed-comparison,equilibrium_files,0.0,-0.07468004239509704,-0.04864322773884599
2864601_0.437,2864601_0.437:u005,unstable,abs_local_shear__mean_w9,0.009880496419753393,0.07315789473684212,0.05,16,-0.09822906725639473,-0.12215919567123928,observed-comparison,equilibrium_files,0.0,-0.11811650601700584,-0.07899202438771706
2864601_0.437,2864601_0.437:u005,unstable,abs_local_shear__mean_w25,0.02389087836930647,0.056578947368421055,0.05,15,-0.11870848627701319,-0.14392392243536523,observed-comparison,equilibrium_files,0.0,-0.13872545288088042,-0.09781948531709239
2864601_0.437,2864601_0.437:u005,unstable,bmag_extremum_strength_abs_dz,0.012876366354127608,0.056842105263157895,0.05,-9,0.016839046153134845,0.010243013036323738,observed-comparison,equilibrium_files,0.0,0.0014918108706945626,0.03112085090698906
2864601_0.437,2864601_0.437:u005,unstable,bmag_extremum_strength_abs_dz__mean_w9,0.012810688834587889,0.055789473684210535,0.05,12,0.028069220393328095,0.03226099169014202,observed-comparison,equilibrium_files,0.0,0.007457234288078856,0.04802149178022096
2864601_0.437,2864601_0.437:u005,unstable,bmag_extremum_strength_abs_dz__mean_w25,0.03551648206147951,0.06605263157894738,0.05,3,0.03356151694421589,0.048871576025914125,observed-comparison,equilibrium_files,0.0,0.01449639974547279,0.05210222319572503
2864601_0.437,2864601_0.437:u005,unstable,bmag_local_minimum,-0.0033760360599686596,0.060263157894736845,0.05,-26,0.014546871002932251,0.012657312823698964,observed-comparison,equilibrium_files,0.0,0.009085028066984299,0.020252739151955815
2864601_0.437,2864601_0.437:u005,unstable,bmag_local_minimum__mean_w9,-0.012194013620693648,0.052894736842105265,0.05,38,-0.038999258018420635,-0.04202282932357313,observed-comparison,equilibrium_files,0.0,-0.05533487083695635,-0.024234998092229124
2864601_0.437,2864601_0.437:u005,unstable,bmag_local_minimum__mean_w25,-0.015955213916838164,0.05710526315789474,0.05,38,-0.05280463504311845,-0.055794140490589166,observed-comparison,equilibrium_files,0.0,-0.07084141364231514,-0.03664912222065396
2864601_0.437,2864601_0.437:u005,unstable,parallel_scale_local_dimensionless,-0.0010190431890692742,0.05131578947368421,0.05,37,-0.04468220701515844,-0.02961247702355219,observed-comparison,equilibrium_files,0.0,-0.057436362120891815,-0.031045495382187347
2864601_0.437,2864601_0.437:u005,unstable,parallel_scale_local_dimensionless__mean_w9,0.012728162687552587,0.05078947368421053,0.05,36,-0.0812264121144321,-0.05937070522758944,observed-comparison,equilibrium_files,0.0,-0.10129374935403704,-0.05970152550927873
2864601_0.437,2864601_0.437:u005,unstable,parallel_scale_local_dimensionless__mean_w25,-0.009177743144631835,0.049473684210526316,0.05,36,-0.07318832087033027,-0.052812028185198506,observed-comparison,equilibrium_files,0.0,-0.09172801243613497,-0.05287524998707701
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_bmag_w25,0.00800233684712826,0.05105263157894738,0.05,35,0.04719502366367716,0.04203156645791443,observed-comparison,equilibrium_files,0.0,0.027161383935238804,0.06431822440951973
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_bmag_w25__mean_w9,0.009533888695162043,0.05526315789473684,0.05,35,0.05458749221634149,0.05186468227228487,observed-comparison,equilibrium_files,0.0,0.029311373450032315,0.07623566412540322
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_bmag_w25__mean_w25,0.015177923193926843,0.05447368421052632,0.05,-35,-0.06808806735343363,-0.06307993482961792,observed-comparison,equilibrium_files,0.0,-0.09177618682278202,-0.04300690748803454
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_compression_w25,-0.010241723630792565,0.05947368421052632,0.05,38,0.034028746768669765,0.03268188530017495,observed-comparison,equilibrium_files,0.0,0.018055297053851845,0.052075371077298566
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_compression_w25__mean_w9,-0.005748186171964937,0.06342105263157895,0.05,37,0.039202293013487294,0.04040111041147378,observed-comparison,equilibrium_files,0.0,0.019062409027733866,0.06065062333934795
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_compression_w25__mean_w25,0.0018806123890646894,0.05052631578947368,0.05,36,0.031487009051533836,0.031812165957848804,observed-comparison,equilibrium_files,0.0,0.009353551886209342,0.05338235766432641
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_curvature_w25,-0.010403676412633607,0.06210526315789474,0.05,34,0.052223746465346575,0.05084815623465846,observed-comparison,equilibrium_files,0.0,0.03126504180697416,0.07103453108789184
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_curvature_w25__mean_w9,-0.013588249014090215,0.06236842105263159,0.05,33,0.06351294361633525,0.0610487574416073,observed-comparison,equilibrium_files,0.0,0.04026431541322952,0.08744661009964895
2864601_0.437,2864601_0.437:u005,unstable,parallel_fourier_expected_k_curvature_w25__mean_w25,-0.009776513279536818,0.05657894736842106,0.05,-35,-0.057999939416120666,-0.055952377829641395,observed-comparison,equilibrium_files,0.0,-0.0856693708167851,-0.03196496133897381
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p1_Bm1,-0.006836108132241391,0.04657894736842106,0.05,39,-0.13554684720611626,-0.13420585368159269,observed-comparison,equilibrium_files,0.0,-0.15084659726220073,-0.11745847841041909
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p1_Bm1__mean_w9,-0.016525028408761126,0.05026315789473684,0.05,39,-0.15427293339300288,-0.13540393532387668,observed-comparison,equilibrium_files,0.0,-0.17220185519606224,-0.13527555671616528
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p1_Bm1__mean_w25,-0.02521858423165116,0.05052631578947369,0.05,39,-0.13294029471354626,-0.11564816947469558,observed-comparison,equilibrium_files,0.0,-0.15062993135566813,-0.11542299009005633
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p2_Bm1,-0.006385996824568452,0.04736842105263158,0.05,39,-0.15603064460823718,-0.1331517297786888,observed-comparison,equilibrium_files,0.0,-0.17196362194430773,-0.13803260472072698
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p2_Bm1__mean_w9,-0.018201091444104808,0.05447368421052631,0.05,39,-0.17666361744532227,-0.1384383798502569,observed-comparison,equilibrium_files,0.0,-0.1942664770403886,-0.15654057664237458
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p2_Bm1__mean_w25,-0.025758247183155194,0.049473684210526316,0.05,39,-0.15517753607903143,-0.12540575652832925,observed-comparison,equilibrium_files,0.0,-0.1728981336531043,-0.13752281089136265
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p3_Bm1,-0.006286218030936434,0.04763157894736843,0.05,39,-0.1612361082826204,-0.13278492465112893,observed-comparison,equilibrium_files,0.0,-0.1769481561308142,-0.1430473709806912
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p3_Bm1__mean_w9,-0.018767545581297878,0.05473684210526315,0.05,39,-0.18506942807836405,-0.13930639489409966,observed-comparison,equilibrium_files,0.0,-0.20261599545648398,-0.16518664752682466
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p3_Bm1__mean_w25,-0.029236869348351055,0.04973684210526316,0.05,39,-0.16547629285852533,-0.12827197036565038,observed-comparison,equilibrium_files,0.0,-0.18401591939519493,-0.14781438239226452
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p4_Bm1,-0.006276976455771868,0.04684210526315789,0.05,39,-0.1612191164997714,-0.13252578570895876,observed-comparison,equilibrium_files,0.0,-0.17728081848724805,-0.14293072903104148
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p4_Bm1__mean_w9,-0.019310530146785923,0.05210526315789474,0.05,39,-0.18849598137657295,-0.1396270946869083,observed-comparison,equilibrium_files,0.006,-0.20658619037128936,-0.16865018514257527
2864601_0.437,2864601_0.437:u005,unstable,bad_curvature_compression_p4_Bm1__mean_w25,-0.0291879147891579,0.04921052631578948,0.05,39,-0.1713232809563502,-0.12958689788883546,observed-comparison,equilibrium_files,0.0,-0.18986672136326863,-0.15348515955397346
2864601_0.437,2864601_0.437:u005,unstable,f_Q_integrand_p3_Bm1,-0.02685926727973889,0.06447368421052632,0.05,39,-0.17345021092104285,-0.1484428797015528,observed-comparison,equilibrium_files,0.0,-0.19016270223124368,-0.15497637773141612
2864601_0.437,2864601_0.437:u005,unstable,f_Q_integrand_p3_Bm1__mean_w9,-0.031776699899468935,0.059736842105263165,0.05,39,-0.19704178578525808,-0.15997850544865386,observed-comparison,equilibrium_files,0.98,-0.215364430746671,-0.1767704875611743
2864601_0.437,2864601_0.437:u005,unstable,f_Q_integrand_p3_Bm1__mean_w25,-0.03894937671643237,0.06473684210526315,0.05,40,-0.18415593671373362,-0.15015638473253637,observed-comparison,equilibrium_files,0.014,-0.2029083013030319,-0.1655689572217014
2864601_0.437,2864601_0.437:u006,overall,bmag,0.07624508089234625,0.0562,0.05,9,0.08143514047306047,0.0818016474393115,observed-comparison,equilibrium_files,0.0,0.06624503399497891,0.0982487862234864
2864601_0.437,2864601_0.437:u006,overall,bmag__mean_w9,0.09764351670602467,0.06520000000000001,0.05,5,0.10526057549097072,0.10351883589478156,observed-comparison,equilibrium_files,0.0,0.08716169285711377,0.12506053338180761
2864601_0.437,2864601_0.437:u006,overall,bmag__mean_w25,0.12060525149961933,0.06559999999999999,0.05,7,0.13525330489283294,0.13784068467945287,observed-comparison,equilibrium_files,0.0,0.11632537175939822,0.15514114197924198
2864601_0.437,2864601_0.437:u006,overall,inverse_bmag,-0.07624508089234625,0.0562,0.05,9,-0.08219041778101459,-0.08180164743931138,observed-comparison,equilibrium_files,0.0,-0.09891198135830392,-0.06722760819026528
2864601_0.437,2864601_0.437:u006,overall,inverse_bmag__mean_w9,-0.0982221748551185,0.067,0.05,6,-0.1063325374905732,-0.10450240337419663,observed-comparison,equilibrium_files,0.0,-0.12524770873474814,-0.08886737154932113
2864601_0.437,2864601_0.437:u006,overall,inverse_bmag__mean_w25,-0.12247277622950285,0.06659999999999999,0.05,7,-0.1370299594915822,-0.13932726946888596,observed-comparison,equilibrium_files,0.0,-0.1570079791228309,-0.11808828727747578
2864601_0.437,2864601_0.437:u006,overall,bad_curvature,-0.053114502113444546,0.1102,0.05,12,-0.06356484658353304,-0.0639854435232838,observed-comparison,equilibrium_files,0.0,-0.07481528651697653,-0.051401167003194435
2864601_0.437,2864601_0.437:u006,overall,bad_curvature__mean_w9,-0.0716084567101924,0.08880000000000002,0.05,10,-0.08819774339359392,-0.0879206765655571,observed-comparison,equilibrium_files,0.0,-0.10241616479977998,-0.07285851076522099
2864601_0.437,2864601_0.437:u006,overall,bad_curvature__mean_w25,-0.08713693946129149,0.08279999999999998,0.05,9,-0.10738929840407829,-0.1050196173094426,observed-comparison,equilibrium_files,0.0,-0.12538148105391997,-0.08966370882988763
2864601_0.437,2864601_0.437:u006,overall,good_curvature,0.053114502113444546,0.1102,0.05,12,0.06356484658353304,0.06968949378789102,observed-comparison,equilibrium_files,0.0,0.051401167003194415,0.07481528651697651
2864601_0.437,2864601_0.437:u006,overall,good_curvature__mean_w9,0.0716084567101924,0.08880000000000002,0.05,10,0.08819774339359392,0.09362472683016432,observed-comparison,equilibrium_files,0.0,0.07285851076522099,0.10241616479977998
2864601_0.437,2864601_0.437:u006,overall,good_curvature__mean_w25,0.08713693946129149,0.08279999999999998,0.05,9,0.10738929840407832,0.1107236675740498,observed-comparison,equilibrium_files,0.0,0.08966370882988764,0.12538148105391997
2864601_0.437,2864601_0.437:u006,overall,curvature_drift,-0.07137176090914421,0.05660000000000001,0.05,12,-0.0837185385377699,-0.085471094858741,observed-comparison,equilibrium_files,0.0,-0.09815071299826034,-0.06897871838800154
2864601_0.437,2864601_0.437:u006,overall,curvature_drift__mean_w9,-0.0902484311214918,0.0606,0.05,9,-0.10574290043609871,-0.10533678397699109,observed-comparison,equilibrium_files,0.0,-0.12248376242504606,-0.08733310524889608
2864601_0.437,2864601_0.437:u006,overall,curvature_drift__mean_w25,-0.11122421071966293,0.060200000000000004,0.05,8,-0.13208032003633555,-0.13129570839203406,observed-comparison,equilibrium_files,0.0,-0.15253758873126888,-0.11239148513539829
2864601_0.437,2864601_0.437:u006,overall,abs_curvature_drift,0.0705587189947436,0.0626,0.05,-1,0.07101696809866409,0.06464212732745195,observed-comparison,equilibrium_files,0.0,0.05731997410681434,0.08520322057238365
2864601_0.437,2864601_0.437:u006,overall,abs_curvature_drift__mean_w9,0.09842076472863676,0.06239999999999999,0.05,0,0.09761971454596435,0.09058508276724508,observed-comparison,equilibrium_files,0.0,0.08161268559668347,0.1135172560674337
2864601_0.437,2864601_0.437:u006,overall,abs_curvature_drift__mean_w25,0.12476470274247223,0.07479999999999999,0.05,-2,0.12566240853474414,0.11728367836508499,observed-comparison,equilibrium_files,0.0,0.1049908526153195,0.1457179351009644
2864601_0.437,2864601_0.437:u006,overall,radial_drift_geodesic_curvature,-0.007472557385978343,0.06459999999999999,0.05,21,-0.15084583589145498,-0.1544352994918813,observed-comparison,equilibrium_files,0.0,-0.16869379059633663,-0.13460777426556686
2864601_0.437,2864601_0.437:u006,overall,radial_drift_geodesic_curvature__mean_w9,-0.0034968780279085966,0.05980000000000001,0.05,22,-0.17438070338135506,-0.17668410165651574,observed-comparison,equilibrium_files,0.0,-0.19316069051934073,-0.1551319424899846
2864601_0.437,2864601_0.437:u006,overall,radial_drift_geodesic_curvature__mean_w25,-0.0026171039996509306,0.0614,0.05,22,-0.19842827089252665,-0.19804870417326234,observed-comparison,equilibrium_files,1.0,-0.21938013381044077,-0.1765153334361248
2864601_0.437,2864601_0.437:u006,overall,abs_radial_drift_geodesic_curvature,-0.08090166884497256,0.054799999999999995,0.05,-1,-0.08392056820308413,-0.07540454794187697,observed-comparison,equilibrium_files,0.0,-0.09869890175634276,-0.06867588723126829
2864601_0.437,2864601_0.437:u006,overall,abs_radial_drift_geodesic_curvature__mean_w9,-0.10919901976940913,0.06620000000000001,0.05,-1,-0.10836974361071905,-0.102887980856094,observed-comparison,equilibrium_files,0.0,-0.12617647348853242,-0.09146637518663633
2864601_0.437,2864601_0.437:u006,overall,abs_radial_drift_geodesic_curvature__mean_w25,-0.13109147955272538,0.053,0.05,44,0.1336492703163912,0.14183889857389714,observed-comparison,equilibrium_files,0.0,0.11201152350928566,0.15292943858390404
2864601_0.437,2864601_0.437:u006,overall,compression_abs_grad_x,-0.08736438338783865,0.05959999999999999,0.05,3,-0.08931328243251922,-0.08540323916037829,observed-comparison,equilibrium_files,0.0,-0.10369430766343535,-0.07338158833292485
2864601_0.437,2864601_0.437:u006,overall,compression_abs_grad_x__mean_w9,-0.10321918028738694,0.0582,0.05,3,-0.10369972172793969,-0.10047964520079992,observed-comparison,equilibrium_files,0.0,-0.12030873486783465,-0.08709385327927861
2864601_0.437,2864601_0.437:u006,overall,compression_abs_grad_x__mean_w25,-0.13285816650387366,0.07440000000000001,0.05,0,-0.13088752701300876,-0.12507584302775196,observed-comparison,equilibrium_files,0.0,-0.15219839958303386,-0.1111394560091495
2864601_0.437,2864601_0.437:u006,overall,compression_abs_grad_x_p2,-0.08736438338783865,0.05959999999999999,0.05,3,-0.08887222844807456,-0.08540323916037829,observed-comparison,equilibrium_files,0.0,-0.1031971177801422,-0.07371639459800584
2864601_0.437,2864601_0.437:u006,overall,compression_abs_grad_x_p2__mean_w9,-0.10391965151960553,0.0584,0.05,4,-0.10315580527429004,-0.10113013537179577,observed-comparison,equilibrium_files,0.0,-0.119149372645552,-0.0872685414007758
2864601_0.437,2864601_0.437:u006,overall,compression_abs_grad_x_p2__mean_w25,-0.1325408978409289,0.07579999999999999,0.05,0,-0.13035756613394422,-0.12426470085859981,observed-comparison,equilibrium_files,0.0,-0.1519537853200782,-0.11054145115391245
2864601_0.437,2864601_0.437:u006,overall,compression_abs_grad_x_p3,-0.08736438338783865,0.05959999999999999,0.05,3,-0.0867196892619545,-0.08540323916037829,observed-comparison,equilibrium_files,0.0,-0.10057202755509663,-0.07201982077012073
2864601_0.437,2864601_0.437:u006,overall,compression_abs_grad_x_p3__mean_w9,-0.10471280014900963,0.056,0.05,4,-0.10154015196028643,-0.10179953846746216,observed-comparison,equilibrium_files,0.0,-0.11706896370591105,-0.08550716825118754
