member_id,unit_id,exemplar_rank,row_id,equilibrium_file,activation_center_position,activation,cluster,alignment_operation,receptive_field_offsets,validity_tag
2864601_0.371,2864601_0.371:u009,9,77604,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000047.h5,10,9.338984489440918,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,10,91132,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001570.h5,27,9.163433074951172,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,11,28887,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000850.h5,72,9.076202392578125,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,12,87461,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000644.h5,68,8.711427688598633,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,13,86237,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000335.h5,33,8.693016052246094,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,14,77333,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000033.h5,26,8.566834449768066,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,15,5384,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001355.h5,34,8.349394798278809,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u009,16,77539,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000043.h5,27,8.323301315307617,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,1,86819,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000482.h5,59,5.7648186683654785,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,2,76264,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003100.h5,65,5.761966228485107,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,3,52065,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000247.h5,53,5.747198104858398,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,4,87891,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000754.h5,26,5.675578594207764,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,5,52349,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000318.h5,45,5.191522121429443,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,6,23080,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002596.h5,63,5.178589344024658,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,7,53785,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000677.h5,56,4.857186317443848,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,8,63228,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003039.h5,62,4.819951057434082,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,9,63005,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002983.h5,62,4.6799421310424805,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,10,55161,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001021.h5,61,4.620070934295654,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,11,58144,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001767.h5,63,4.531335353851318,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,12,62677,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002901.h5,9,4.493503570556641,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,13,51173,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000024.h5,54,4.289582252502441,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,14,56933,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001464.h5,61,3.9649124145507812,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,15,87496,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000653.h5,25,3.8874926567077637,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u010,16,138,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000034.h5,75,3.8614447116851807,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u011,1,77636,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000049.h5,12,10.736674308776855,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u011,2,78056,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000070.h5,13,9.73307991027832,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u011,3,87885,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000752.h5,46,9.17638874053955,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u011,4,79336,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000134.h5,40,8.068586349487305,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u011,5,8376,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002106.h5,43,7.383866786956787,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u011,6,86188,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000323.h5,75,7.136227130889893,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
