entity,function,stratum,n,r2,mse,bias,residual_q01,residual_q05,residual_q25,residual_q50,residual_q75,residual_q95,residual_q99,residual_std,cost_scope,wall_seconds,microseconds_per_sample
2864601_0.355,shift_averaged_bar_f,stable_near_floor,3170.0,-1031.346717621346,0.027342990383932415,0.032539264650939016,-0.018466989994049072,-0.00813983678817749,-0.0010468363761901855,0.0022957921028137207,0.006597042083740234,0.14137856960296624,0.678644032478332,0.16214956305179787,single_member,69.25378974992782,7077.546218694718
2864601_0.355,shift_averaged_bar_f,unstable,6615.0,0.9740244004723829,0.07808246828734687,-0.0039782642102150914,-0.9078555834293366,-0.38966014385223385,-0.11751498281955719,-0.0014986991882324219,0.11738693714141846,0.38387236595153795,0.7295289838314047,0.279425204559443,single_member,69.25378974992782,7077.546218694718
2864601_0.355,invariant_tilde_f,all,9785.0,0.9871282165739539,0.0623270907364008,0.008976557505883703,-0.7240082740783691,-0.31536889076232905,-0.05458545684814453,0.002138853073120117,0.07264411449432373,0.3498445272445677,0.7231389188766479,0.24950525890993577,single_member,3.0092319161631167,307.53519838151425
2864601_0.355,invariant_tilde_f,stable_near_floor,3170.0,-1040.5692807620246,0.02758726147131653,0.031213244198812672,-0.01990436315536499,-0.008574390411376953,-0.0011484622955322266,0.0022472143173217773,0.006151020526885986,0.12775234580039968,0.6971258068084715,0.16316063487742155,single_member,3.0092319161631167,307.53519838151425
2864601_0.355,invariant_tilde_f,unstable,6615.0,0.9737275162778574,0.07897490007431723,-0.0016795720204329772,-0.9003578443825245,-0.3872313737869262,-0.11715763807296753,-0.0004353523254394531,0.11984193325042725,0.3875752061605453,0.726219427585601,0.2810409565367832,single_member,3.0092319161631167,307.53519838151425
2864601_0.449,original_f,all,9785.0,0.9861570027720173,0.06702985248697951,0.014124128681580299,-0.759104254245758,-0.31589455604553224,-0.05514955520629883,0.0041959285736083984,0.08142781257629395,0.3736031413078307,0.793807742595672,0.25852889984016847,single_member,1.9810595409944654,202.45881870152942
2864601_0.449,original_f,stable_near_floor,3170.0,-1079.847983748029,0.028627606909246796,0.03406404430745904,-0.030038461685180665,-0.00992969274520874,-0.0008195042610168457,0.004132509231567383,0.009875655174255371,0.1522281944751738,0.748132302761077,0.1657586054352106,single_member,1.9810595409944654,202.45881870152942
2864601_0.449,original_f,unstable,6615.0,0.9715791936588892,0.08543274265801695,0.004568643793593057,-0.8626479232311248,-0.39620621204376216,-0.119454026222229,0.004586577415466309,0.13150417804718018,0.4224692285060879,0.801637789011001,0.29227518531589947,single_member,1.9810595409944654,202.45881870152942
2864601_0.449,shift_averaged_bar_f,all,9785.0,0.9874296752501026,0.06086738296788949,0.01599956536591498,-0.6980270206928253,-0.3041365399956703,-0.048636436462402344,0.004235267639160156,0.07820343971252441,0.3680389136075964,0.7604319906234737,0.2462064008644217,single_member,61.9746154169552,6333.63468747626
2864601_0.449,shift_averaged_bar_f,stable_near_floor,3170.0,-978.6188596862454,0.025946427303064828,0.034452365249489386,-0.027545604705810547,-0.009550070762634278,-0.0008019208908081055,0.004150867462158203,0.010352224111557007,0.17356737852096452,0.7091570103168485,0.15737622073311688,single_member,61.9746154169552,6333.63468747626
2864601_0.449,shift_averaged_bar_f,unstable,6615.0,0.9741842404002923,0.0776019905956286,0.00715672702412649,-0.8362284803390503,-0.3857578158378601,-0.10700619220733643,0.005062580108642578,0.1256537362933159,0.4108635939657683,0.7908883944153775,0.2785004436246844,single_member,61.9746154169552,6333.63468747626
2864601_0.449,invariant_tilde_f,all,9785.0,0.9872590049432618,0.06169379399023076,0.017344238682526655,-0.7012790942192078,-0.3003914594650269,-0.048281192779541016,0.0043680667877197266,0.0797172486782074,0.3743605814874172,0.7671209526061997,0.24778871283473808,single_member,3.194089917000383,326.4271759836876
2864601_0.449,invariant_tilde_f,stable_near_floor,3170.0,-988.7572190671187,0.02621495439607366,0.03310762261178591,-0.02852543830871582,-0.009801852703094482,-0.0008820891380310059,0.0040814876556396484,0.009815633296966553,0.15834439992904661,0.7202447247505188,0.15851424587626461,single_member,3.194089917000383,326.4271759836876
2864601_0.449,invariant_tilde_f,unstable,6615.0,0.9738203816723737,0.0786957473558359,0.009790205869865756,-0.8259996747970582,-0.3860701769590378,-0.10584264993667603,0.007716059684753418,0.12925131805241108,0.41708216667175274,0.8026125419139827,0.28037792903917746,single_member,3.194089917000383,326.4271759836876
2864601_0.340,original_f,all,9785.0,0.9861602080949233,0.06701433183650016,-0.0006182684017518773,-0.7559313094615936,-0.35498319678008555,-0.06355679035186768,-0.0009350776672363281,0.0687713623046875,0.347661888599395,0.7449510860443113,0.25888375561514304,single_member,1.5386281250976026,157.24354880915715
2864601_0.340,original_f,stable_near_floor,3170.0,-1010.8342345868009,0.026799691687098795,0.027466538242925227,-0.02590357780456543,-0.01133817434310913,-0.004193305969238281,-0.0006427764892578125,0.004470705986022949,0.11121581792831375,0.6793810892105088,0.16141096534523544,single_member,1.5386281250976026,157.24354880915715
2864601_0.340,original_f,unstable,6615.0,0.9712954258466551,0.08628574669267584,-0.014076898343343174,-0.8942829596996308,-0.4376314014196396,-0.13180997595191002,-0.0054048895835876465,0.1176472008228302,0.39130405336618324,0.7469768893718718,0.29342904353517657,single_member,1.5386281250976026,157.24354880915715
2864601_0.340,shift_averaged_bar_f,all,9785.0,0.9882617692810325,0.05683825985026152,-0.002005655028658962,-0.7204434475302696,-0.33359084129333494,-0.06242811679840088,-0.0011782646179199219,0.0617518424987793,0.31778572499752045,0.677823667526245,0.23841150579206147,single_member,33.60589799983427,3434.430045971821
2864601_0.340,shift_averaged_bar_f,stable_near_floor,3170.0,-939.4549900234254,0.024909123368921985,0.028512137835663198,-0.023338160514831542,-0.010740327835083007,-0.003999590873718262,-0.0006464719772338867,0.004694730043411255,0.13949882388114918,0.6852524113655077,0.15525393741433363,single_member,33.60589799983427,3434.430045971821
2864601_0.340,shift_averaged_bar_f,unstable,6615.0,0.9760015582131742,0.07213914611569558,-0.01663020580415424,-0.8440816861391067,-0.41535467952489846,-0.12115833163261414,-0.0094451904296875,0.10728069394826889,0.3543841898441314,0.674270692169666,0.26809223709988567,single_member,33.60589799983427,3434.430045971821
2864601_0.340,invariant_tilde_f,all,9785.0,0.9880283980990427,0.05796827784028601,-0.0003331725078050283,-0.7085213208198547,-0.33061560690402986,-0.060970306396484375,-0.0010924339294433594,0.06205439567565918,0.32765541076660126,0.6919832253456115,0.24077809623917437,single_member,2.792470416985452,285.38277128108865
2864601_0.340,invariant_tilde_f,stable_near_floor,3170.0,-970.4101863314244,0.025729010351206952,0.02694093318015619,-0.02357496738433838,-0.01092584133148193,-0.00403362512588501,-0.0006965398788452148,0.0042424798011779785,0.10911579132080033,0.7069158422946904,0.1581489374077759,single_member,2.792470416985452,285.38277128108865
2864601_0.340,invariant_tilde_f,unstable,6615.0,0.9755761955739536,0.07341778319786434,-0.013403303275883193,-0.8521022945642471,-0.40546540170907974,-0.12043681740760803,-0.007822513580322266,0.1098955050110817,0.36362419128417944,0.6865064659714698,0.2706459086290162,single_member,2.792470416985452,285.38277128108865
2864601_0.296,original_f,all,9785.0,0.9858276928325097,0.06862442021708585,0.0035925169387068714,-0.7841410601139068,-0.3530834197998047,-0.07142579555511475,0.0017539262771606445,0.06948351860046387,0.37390494346618647,0.8176676988601683,0.2619513822510106,single_member,11.967511375434697,1223.0466403101377
2864601_0.296,original_f,stable_near_floor,3170.0,-906.1746852408859,0.02402765298875743,0.03235653763877857,-0.03857188224792481,-0.02009526491165161,-0.005183517932891846,0.0033788084983825684,0.014489501714706421,0.1636581838130949,0.7458342623710623,0.15161780628582996,single_member,11.967511375434697,1223.0466403101377
2864601_0.296,original_f,unstable,6615.0,0.970061203171973,0.08999581131516615,-0.010191601824592791,-0.9035379600524902,-0.43709607124328603,-0.13682615756988525,-0.008409976959228516,0.1182134747505188,0.4148287832736959,0.8286148691177342,0.299842514879022,single_member,11.967511375434697,1223.0466403101377
2864601_0.296,shift_averaged_bar_f,all,9785.0,0.9868742712036993,0.06355673200754877,0.004564354371958935,-0.7620789843797683,-0.33573845624923704,-0.06292390823364258,0.0022115707397460938,0.06943368911743164,0.3654160141944881,0.7609449683129773,0.2520761641526203,single_member,343.92726845806465,35148.41782913282
2864601_0.296,shift_averaged_bar_f,stable_near_floor,3170.0,-870.6213726210159,0.02308597916107097,0.03268242082514503,-0.03389343142509461,-0.01889629364013672,-0.005012392997741699,0.0034680962562561035,0.01426592469215393,0.1676681339740753,0.7190518474578854,0.14840750119932639,single_member,343.92726845806465,35148.41782913282
2864601_0.296,shift_averaged_bar_f,unstable,6615.0,0.9724048320065104,0.08295087963012392,-0.008910214132440149,-0.8974272039532661,-0.428179283440113,-0.12667877785861492,-0.004973888397216797,0.11503347754478455,0.40732119828462554,0.7850255045294761,0.28789584474612884,single_member,343.92726845806465,35148.41782913282
2864601_0.296,invariant_tilde_f,all,9785.0,0.9867325029120592,0.06424319517152041,0.005840319529811433,-0.7620178371667862,-0.33337516784667964,-0.06216990947723389,0.0023936033248901367,0.07011133432388306,0.36712635159492446,0.7722254991531351,0.25340806715926606,single_member,7.599356583785266,776.6332737644625
2864601_0.296,invariant_tilde_f,stable_near_floor,3170.0,-884.1730335389301,0.023444911802440353,0.03174470613243452,-0.03595698237419128,-0.019111692905426025,-0.005102992057800293,0.0032648444175720215,0.014028817415237427,0.15976750254631003,0.7200030708312988,0.14981410362508724,single_member,7.599356583785266,776.6332737644625
2864601_0.296,invariant_tilde_f,unstable,6615.0,0.9721242523884221,0.08379429997575077,-0.00657342280281369,-0.8982918643951416,-0.42343951463699325,-0.12550902366638184,-0.0031080245971679688,0.11741280555725098,0.41184546947479217,0.8147447556257162,0.28941968279168623,single_member,7.599356583785266,776.6332737644625
2864601_0.270,original_f,all,9785.0,0.9846565881476227,0.0742950833677009,0.010259459655006537,-0.720232740342617,-0.3446936130523682,-0.06776833534240723,0.003209829330444336,0.0808144211769104,0.39488782882690354,0.8323440730571731,0.27239201461463064,single_member,1.5475135827437043,158.15161806271888
2864601_0.270,original_f,stable_near_floor,3170.0,-1286.5074820945852,0.03410124147366723,0.04057367823383409,-0.059577581882476804,-0.026296138763427734,-0.0058095455169677734,0.005488157272338867,0.02256375551223755,0.18600628376006983,0.8025284838676441,0.18018118524149962,single_member,1.5475135827437043,158.15161806271888
2864601_0.270,original_f,unstable,6615.0,0.9688766627590115,0.09355653141064672,-0.004267535491612263,-0.8775247955322265,-0.42666052766144275,-0.13503944873809814,-0.005910634994506836,0.12406110763549805,0.4413607120513914,0.8400620400905573,0.3058634695823411,single_member,1.5475135827437043,158.15161806271888
2864601_0.270,shift_averaged_bar_f,all,9785.0,0.9863470511593795,0.06610960991519599,0.01061964667693157,-0.7157079458236694,-0.32478506267070767,-0.0642399787902832,0.003615856170654297,0.07818984985351562,0.3792648792266845,0.79731930732727,0.25691161593676637,single_member,42.086145624984056,4301.087953498626
2864601_0.270,shift_averaged_bar_f,stable_near_floor,3170.0,-1135.6299874974527,0.030105062851211072,0.040306551839086914,-0.05475560426712036,-0.024777817726135253,-0.005393326282501221,0.005525827407836914,0.022409915924072266,0.18844544291496196,0.7885496211051939,0.1687881273447764,single_member,42.086145624984056,4301.087953498626
2864601_0.270,shift_averaged_bar_f,unstable,6615.0,0.9722675695469672,0.08336348961176923,-0.0036067311558775667,-0.8615915393829345,-0.3945587515830994,-0.12471723556518555,-0.004354901611804962,0.1189115047454834,0.42027726769447266,0.7999547147750842,0.2887266583312368,single_member,42.086145624984056,4301.087953498626
2864601_0.270,invariant_tilde_f,all,9785.0,0.9861430643371626,0.06709734446265725,0.01253524436272467,-0.7170119285583496,-0.3206279516220093,-0.06229519844055176,0.003951311111450195,0.07930409908294678,0.3825819671154021,0.8082509839534743,0.25874128761294646,single_member,2.6457052500918508,270.3837761974298
2864601_0.270,invariant_tilde_f,stable_near_floor,3170.0,-1149.1184423042828,0.030462321399896203,0.03927560721286088,-0.055775508880615235,-0.02546519041061401,-0.005398154258728027,0.005489706993103027,0.02223658561706543,0.17790949344634993,0.8041734933853139,0.17008490205096916,single_member,2.6457052500918508,270.3837761974298
2864601_0.270,invariant_tilde_f,unstable,6615.0,0.9718384709267487,0.0846533570263689,-0.0002791094142869354,-0.8585577678680419,-0.3925469100475311,-0.12282329797744751,-0.0019444823265075684,0.12145000696182251,0.4295094609260559,0.806051661372184,0.29097436008882344,single_member,2.6457052500918508,270.3837761974298
2864601_0.352,original_f,all,9785.0,0.9859344297312711,0.06810758427028443,-0.0034675263809036618,-0.8349350643157959,-0.35532536506652834,-0.0682528018951416,0.0002243518829345703,0.06163358688354492,0.34705224037170407,0.7606948947906489,0.26096459610597017,single_member,2.9915236248634756,305.7254598736306
2864601_0.352,original_f,stable_near_floor,3170.0,-849.9608552467724,0.02253875959011844,0.028372730310030916,-0.029810044765472412,-0.013905203342437743,-0.004463255405426025,0.0014356374740600586,0.009202837944030762,0.1231150031089778,0.6660104107856744,0.1474469599557888,single_member,2.9915236248634756,305.7254598736306
2864601_0.352,original_f,unstable,6615.0,0.9700781734370609,0.08994479881845166,-0.018725820214654625,-1.0090656471252442,-0.44404141902923583,-0.13506591320037842,-0.011747360229492188,0.10688632726669312,0.4045480877161025,0.7986360992491244,0.29934543359066734,single_member,2.9915236248634756,305.7254598736306
2864601_0.352,shift_averaged_bar_f,all,9785.0,0.9872172379208364,0.061896036127962135,-0.003912810349504891,-0.7761320161819458,-0.3358422517776489,-0.06568551063537598,0.00014853477478027344,0.05889725685119629,0.32504253387451126,0.7055282634496679,0.24877108097395267,single_member,86.10077258339152,8799.261377965408
2864601_0.352,shift_averaged_bar_f,stable_near_floor,3170.0,-829.9313461559973,0.02200825306056232,0.028474314261686163,-0.028441078662872314,-0.01364462375640869,-0.004296600818634033,0.0016089677810668945,0.00933140516281128,0.1310739398002623,0.6416831672191596,0.14561646711801499,single_member,86.10077258339152,8799.261377965408
2864601_0.352,shift_averaged_bar_f,unstable,6615.0,0.9730502304345203,0.08101081652458457,-0.0194331708963644,-0.9590959358215332,-0.42747190296649934,-0.12947767972946167,-0.013469696044921875,0.10157262161374092,0.37358725070953336,0.7337927839905016,0.28398126642424676,single_member,86.10077258339152,8799.261377965408
2864601_0.352,invariant_tilde_f,all,9785.0,0.987069017706838,0.06261374046007154,-0.0019341946234761207,-0.7724189239740372,-0.3322048902511596,-0.0635981559753418,0.00037550926208496094,0.05988430976867676,0.3340969085693357,0.7388878154754638,0.250232688860559,single_member,4.2742037498392165,436.81182931417646
2864601_0.352,invariant_tilde_f,stable_near_floor,3170.0,-851.0329938239023,0.022567156517530818,0.027625186760154807,-0.029883694648742676,-0.013866746425628662,-0.004483222961425781,0.0015696287155151367,0.009210288524627686,0.11150441169738769,0.6729067873954762,0.1476850905801571,single_member,4.2742037498392165,436.81182931417646
2864601_0.352,invariant_tilde_f,unstable,6615.0,0.9727861566522384,0.08180462044462997,-0.016099461288043022,-0.9538996732234954,-0.42526396512985226,-0.12793850898742676,-0.011246562004089355,0.10510321706533432,0.3822929620742792,0.7571258354187005,0.2855831875405687,single_member,4.2742037498392165,436.81182931417646
2864601_0.487,original_f,all,9785.0,0.9852395919759178,0.07147209207713208,-0.016290925707795726,-0.8790391957759857,-0.3825228214263916,-0.08206367492675781,-0.006126880645751953,0.05750226974487305,0.3361871719360344,0.6982855987548827,0.2668594680511224,single_member,4.693190000019968,479.6310679632057
2864601_0.487,original_f,stable_near_floor,3170.0,-863.8412507545924,0.022906399177107184,0.019765205831745822,-0.05234824895858765,-0.03212978839874268,-0.013979911804199219,-0.0033571720123291016,0.009800970554351807,0.10823144316673268,0.5808807301521295,0.15007611672960383,single_member,4.693190000019968,479.6310679632057
2864601_0.487,original_f,unstable,6615.0,0.9684811474744357,0.09474544755605557,-0.033569525402481544,-1.0743020462989807,-0.4771783724427223,-0.148813396692276,-0.01889491081237793,0.10522675514221191,0.38229526653885826,0.734031796455381,0.3059945900205392,single_member,4.693190000019968,479.6310679632057
2864601_0.487,shift_averaged_bar_f,all,9785.0,0.986909120132919,0.0633879883065677,-0.016826566244589402,-0.8102332878112792,-0.36152992248535154,-0.079010009765625,-0.007040858268737793,0.05183190107345581,0.31324321031570423,0.6748384380340572,0.25121963453557455,single_member,134.3498384160921,13730.18277118979
2864601_0.487,shift_averaged_bar_f,stable_near_floor,3170.0,-842.0343453947564,0.022328816090553483,0.02096010827773753,-0.05176548480987549,-0.031158304214477538,-0.013597607612609863,-0.0032508373260498047,0.009389400482177734,0.11722568869590758,0.6108893585205064,0.14797431308305153,single_member,134.3498384160921,13730.18277118979
2864601_0.487,shift_averaged_bar_f,unstable,6615.0,0.9723671622423081,0.08306411467463498,-0.0349344662046463,-0.9372297048568725,-0.4543527007102966,-0.1433972790837288,-0.023761510848999023,0.09548068046569824,0.3525527000427246,0.6892348062992059,0.2861050018041556,single_member,134.3498384160921,13730.18277118979
2864601_0.487,invariant_tilde_f,all,9785.0,0.9867714869379197,0.06405442871728013,-0.01500647332432502,-0.8036330175399781,-0.355864953994751,-0.07698941230773926,-0.006875276565551758,0.05314257740974426,0.3194327354431152,0.6789957714080807,0.252657393151284,single_member,4.225649083033204,431.84967634473213
2864601_0.487,invariant_tilde_f,stable_near_floor,3170.0,-860.0093480790105,0.022804906455502937,0.019977053811873546,-0.05216712236404419,-0.03205597400665283,-0.014004051685333252,-0.0036727190017700195,0.008937716484069824,0.10429877042770366,0.6258992409706112,0.1497093654054199,single_member,4.225649083033204,431.84967634473213
2864601_0.487,invariant_tilde_f,unstable,6615.0,0.9721151128130473,0.08382177347462459,-0.03177106607137709,-0.9389565753936767,-0.46007173210382457,-0.14080381393432617,-0.02169656753540039,0.09877446293830872,0.36046213507652275,0.6942522022128104,0.28779314377747284,single_member,4.225649083033204,431.84967634473213
2864601_0.272,original_f,all,9785.0,0.9859896433145027,0.06784023188421223,-0.00017855891967218467,-0.8120499897003174,-0.35941529273986816,-0.06658720970153809,0.0012850761413574219,0.07224822044372559,0.3576574563980102,0.7492406868934629,0.2604748237177358,single_member,7.474307333119214,763.8535853979779
2864601_0.272,original_f,stable_near_floor,3170.0,-986.0594881728912,0.026143501628664988,0.03188628099553217,-0.02853809595108032,-0.006891679763793945,-0.000948488712310791,0.0016720294952392578,0.004405319690704346,0.1394131422042845,0.7403509700298307,0.15853925582961478,single_member,7.474307333119214,763.8535853979779
2864601_0.272,original_f,unstable,6615.0,0.9707844006114786,0.08782188493184409,-0.015544476157948494,-0.9417803025245667,-0.44649837426841255,-0.13130587339401245,-0.00758051872253418,0.11835172772407532,0.397458517551422,0.7521985077857966,0.29596198377487676,single_member,7.474307333119214,763.8535853979779
2864601_0.272,shift_averaged_bar_f,all,9785.0,0.9871484214138133,0.062229255895217335,-0.0008725589186251287,-0.806588568687439,-0.34081749916076653,-0.06241011619567871,0.0014035701751708984,0.06790357828140259,0.3335201755166049,0.7154766488075246,0.2494691459210573,single_member,178.84698391659185,18277.668259232687
2864601_0.272,shift_averaged_bar_f,stable_near_floor,3170.0,-875.027321777221,0.023202676219679138,0.03172473833905033,-0.024461694955825806,-0.006952178478240967,-0.0007222294807434082,0.001788020133972168,0.00460091233253479,0.14562096595764112,0.6794809770584106,0.1490074540678298,single_member,178.84698391659185,18277.668259232687
2864601_0.272,shift_averaged_bar_f,unstable,6615.0,0.9730766712404894,0.08093133564902777,-0.016493637120716016,-0.9067132186889648,-0.42839690670371056,-0.12525391578674316,-0.00677800178527832,0.1113591194152832,0.3701160654425616,0.7271921920776345,0.2840272712615206,single_member,178.84698391659185,18277.668259232687
2864601_0.272,invariant_tilde_f,all,9785.0,0.9869622052622053,0.06313094221122283,0.0008483882203209654,-0.792738389968872,-0.33903777599334717,-0.06093549728393555,0.0014061927795410156,0.06991338729858398,0.338676220178604,0.7241266763210296,0.2512701232590232,single_member,4.690834166947752,479.39030832373555
2864601_0.272,invariant_tilde_f,stable_near_floor,3170.0,-899.5168319571267,0.023851311440701836,0.03072186584822387,-0.02505005121231079,-0.006757950782775878,-0.0007706284523010254,0.001703500747680664,0.0044495463371276855,0.13192599415779097,0.6895403099060055,0.15137604504579144,single_member,4.690834166947752,479.39030832373555
2864601_0.272,invariant_tilde_f,unstable,6615.0,0.9727363670724042,0.08195428756912933,-0.013467397732884205,-0.9037632131576538,-0.42604233622550963,-0.12375013157725334,-0.004469394683837891,0.1147971898317337,0.37919397950172423,0.725999624729156,0.28598125878712405,single_member,4.690834166947752,479.39030832373555
2864601_0.404,original_f,all,9785.0,0.985392340292237,0.07073246199978028,0.008519408288568247,-0.7321113801002502,-0.34052805751562115,-0.06478571891784668,0.0018720626831054688,0.07930028438568115,0.36581928730010943,0.8185048484802242,0.26583284910859684,single_member,10.447077207732946,1067.662463743786
2864601_0.404,original_f,stable_near_floor,3170.0,-1250.1244793311516,0.033137592267718924,0.03419111736753386,-0.0778859305381775,-0.040658187866210935,-0.010375738143920898,0.003048539161682129,0.021412968635559082,0.18326705098152118,0.7923568022251126,0.17882574664278417,single_member,10.447077207732946,1067.662463743786
2864601_0.404,original_f,unstable,6615.0,0.9704761625252941,0.08874844643676205,-0.0037828317386911616,-0.8806894624233246,-0.4230030834674835,-0.12586170434951782,-0.002213776111602783,0.12354230880737305,0.40914217233657807,0.8230929678678504,0.2979052747578383,single_member,10.447077207732946,1067.662463743786
2864601_0.404,shift_averaged_bar_f,all,9785.0,0.9866092730171035,0.0648398926601366,0.005171371938412206,-0.7138722240924835,-0.3288041591644286,-0.06236863136291504,0.0017917156219482422,0.07325175404548645,0.35037546157836913,0.7388796567916865,0.2545972780185455,single_member,248.14247925020754,25359.476673501027
2864601_0.404,shift_averaged_bar_f,stable_near_floor,3170.0,-1135.8928943135452,0.030112026266139007,0.03346001854407298,-0.07218392372131348,-0.03905938863754272,-0.010120153427124023,0.003473937511444092,0.020812779664993286,0.18479952812194766,0.7101746106147748,0.17029856780248623,single_member,248.14247925020754,25359.476673501027
2864601_0.404,shift_averaged_bar_f,unstable,6615.0,0.972893492640481,0.08148196922385124,-0.008384940947444887,-0.86540860414505,-0.4105501532554626,-0.12355870008468628,-0.004720211029052734,0.11773079633712769,0.38784407377242996,0.7424530053138729,0.2853488583812471,single_member,248.14247925020754,25359.476673501027
2864601_0.404,invariant_tilde_f,all,9785.0,0.9865121975928426,0.06530994630972993,0.006587435809728715,-0.7088795280456544,-0.325745677947998,-0.06172299385070801,0.0020678043365478516,0.07362031936645508,0.35390641689300517,0.7508832669258118,0.2554862476581408,single_member,2.8237132080830634,288.57569832223436
2864601_0.404,invariant_tilde_f,stable_near_floor,3170.0,-1152.3279150689482,0.03054732828900023,0.03279131771262136,-0.07542922735214233,-0.03941594362258911,-0.01055818796157837,0.003507673740386963,0.02069222927093506,0.17158122062683107,0.7119867408275583,0.17170136250061468,single_member,2.8237132080830634,288.57569832223436
2864601_0.404,invariant_tilde_f,unstable,6615.0,0.9727315803787746,0.08196867633629278,-0.005969828836101925,-0.8655219674110413,-0.40701955556869507,-0.12235373258590698,-0.003284156322479248,0.11970490217208862,0.3916377663612364,0.7517109036445614,0.2862611138442587,single_member,2.8237132080830634,288.57569832223436
2864601_0.274,original_f,all,9785.0,0.9850509290193561,0.07238562618682085,-0.0014002444358942549,-0.8185015988349914,-0.36547236442565917,-0.06628340482711792,0.0002931356430053711,0.07694745063781738,0.3588473558425903,0.806259841918944,0.26905587462327796,single_member,2.530053457710892,258.56448213703544
2864601_0.274,original_f,stable_near_floor,3170.0,-1062.696932246324,0.028173339919018946,0.031166507571653613,-0.05793164014816284,-0.03168818950653076,-0.010337114334106445,0.000985860824584961,0.015308856964111328,0.1546240985393524,0.8004947912693022,0.16495627451424635,single_member,2.530053457710892,258.56448213703544
2864601_0.274,original_f,unstable,6615.0,0.9688712611326203,0.09357276866133815,-0.017006684929307216,-0.9928642553091049,-0.47288862392306324,-0.13699936866760254,-0.003821849822998047,0.11933016777038574,0.41176834106445304,0.8155815529823298,0.3054466324605281,single_member,2.530053457710892,258.56448213703544
2864601_0.274,shift_averaged_bar_f,all,9785.0,0.9860445982574797,0.06757413187274,0.0004985129723117644,-0.814362735748291,-0.3584012925624846,-0.06318473815917969,0.0006768703460693359,0.07412099838256836,0.34808607101440403,0.7713199281692498,0.2599630549285988,single_member,76.81941325031221,7850.732064416168
2864601_0.274,shift_averaged_bar_f,stable_near_floor,3170.0,-1018.4107285451536,0.02700036457917181,0.03064839920551995,-0.05567018985748291,-0.02994674444198608,-0.010024845600128174,0.0014084577560424805,0.01521223783493042,0.15954636335372907,0.7648811483383174,0.16145979049869105,single_member,76.81941325031221,7850.732064416168
2864601_0.274,shift_averaged_bar_f,unstable,6615.0,0.9710519459790274,0.08701764545106368,-0.013949731828787245,-0.94455904006958,-0.4499483108520508,-0.12896442413330078,-0.002350330352783203,0.11715292930603027,0.39814857542514714,0.7745318341255165,0.2946797882365102,single_member,76.81941325031221,7850.732064416168
2864601_0.274,invariant_tilde_f,all,9785.0,0.985936038895427,0.06809979245798942,0.0012821641163589974,-0.8155070614814758,-0.3570453882217407,-0.06249910593032837,0.0007997751235961914,0.0746767520904541,0.3523926258087153,0.7709607958793633,0.2609695550583435,single_member,3.9950597500428557,408.2840827841447
2864601_0.274,invariant_tilde_f,stable_near_floor,3170.0,-1026.6785645189796,0.027219348526783076,0.029729466788964317,-0.05596379280090332,-0.03137162923812866,-0.010317683219909668,0.0011588335037231445,0.014811098575592041,0.14671744704246506,0.7653338158130643,0.16230778688593037,single_member,3.9950597500428557,408.2840827841447
2864601_0.274,invariant_tilde_f,unstable,6615.0,0.970828184874802,0.08769026974626214,-0.01235017896333244,-0.9430666476488113,-0.4526984617114067,-0.1267925500869751,-0.0005564689636230469,0.11756372451782227,0.4019851014018058,0.7746555984020216,0.2958901452321368,single_member,3.9950597500428557,408.2840827841447
2864601_0.240,original_f,all,9785.0,0.9854169178374793,0.07061345386845232,0.0013395994052396328,-0.809280948638916,-0.3513084538280964,-0.06602239608764648,0.0013028383255004883,0.07377040386199951,0.3706121563911436,0.7477456647157669,0.2657421238648345,single_member,2.226922916714102,227.58537728299459
2864601_0.240,original_f,stable_near_floor,3170.0,-1051.499130184343,0.027876752165238508,0.03189770563473273,-0.04081658601760864,-0.017017000913619993,-0.0029642581939697266,0.0021216869354248047,0.008291482925415039,0.16774141788482502,0.6845053434371944,0.16391389256516714,single_member,2.226922916714102,227.58537728299459
2864601_0.240,original_f,unstable,6615.0,0.9696960445001639,0.09109347569750566,-0.013304270095515184,-0.9486194360256195,-0.43558568954467775,-0.13203231990337372,-0.007946014404296875,0.12265739229042083,0.407542797923088,0.7714063602685926,0.30154637812359275,single_member,2.226922916714102,227.58537728299459
2864601_0.240,shift_averaged_bar_f,all,9785.0,0.9866818809170957,0.0644883144039462,0.0009173694483317886,-0.7811499953269958,-0.3353573799133301,-0.06462371349334717,0.001486063003540039,0.07042545080184937,0.3476846694946287,0.7151938104629516,0.25395681513323737,single_member,62.12160012498498,6348.656119058251
2864601_0.240,shift_averaged_bar_f,stable_near_floor,3170.0,-880.3202105205839,0.023342864979465635,0.03136240385402264,-0.037841205596923826,-0.01601243019104004,-0.0026325583457946777,0.0022836923599243164,0.008092105388641357,0.1844814658164973,0.6476048374176021,0.14955373691581586,single_member,62.12160012498498,6348.656119058251
2864601_0.240,shift_averaged_bar_f,unstable,6615.0,0.9719873638310107,0.08420578601023544,-0.01367231446187834,-0.9253450131416321,-0.42661117911338803,-0.12739914655685425,-0.006773710250854492,0.11427772045135498,0.3765187025070185,0.7398736321926114,0.2898819708272878,single_member,62.12160012498498,6348.656119058251
